35.68078877325383,139.669599585057369
35.680798373103613,139.669668181539549
35.680616510656719,139.669716389844979
35.680002878888175,139.669872706788624
35.67940410337016,139.670027599336436
35.679040155259955,139.670115489967401
35.679031707610925,139.670117449090611
35.678845786182663,139.670158543196294
35.678623790466439,139.670211135442059
35.678029795641748,139.670360683606816
35.677670147077094,139.67045175578653
35.677652934994953,139.670455760843396
35.677348276534389,139.669606612598443
35.677153800517715,139.669028147179375
35.67708411238123,139.66884153559144
35.676926915127424,139.668439642713253
35.676865880036203,139.668273166637931
35.676779191416493,139.668040299458937
35.67670087301169,139.66782633790217
35.676652744957266,139.667700841792822
35.676385465395605,139.666906785773733
35.676250039503408,139.666543508586784
35.676237405969047,139.666522940427882
35.675899000646623,139.665606359642084
35.675646024654931,139.664928906296268
35.675497660626306,139.664482983970146
35.675435003260354,139.664318534652381
35.675206033961722,139.663666767722674
35.675165736034906,139.663553989634806
35.674974722207473,139.663079024947848
35.674914887809358,139.66289543406549
35.674741587881122,139.662424739036027
35.674410475276787,139.661459060055563
35.674464539530469,139.661421974223686
35.674619910820724,139.66134185404232
35.674813127913104,139.661554521871096
35.675166516421832,139.661720039103329
35.675193049525035,139.661734254747699
35.675333205712143,139.661799049280205
35.675478294104117,139.66176700061294
35.675534416889619,139.661741345348162
35.675635056117656,139.661847326987214
35.675678771904053,139.661886555747827
35.675805627885275,139.662180560076024
35.675961416380012,139.662567453437816
35.676046307394017,139.662766635828149
35.676141161969106,139.663015293112323
35.676142681623787,139.663019281468166
35.676219498672012,139.663261084034872
35.676265138406379,139.663366548598162
35.676308331638594,139.663460000534968
35.676430317835134,139.663724029035365
35.676474782220005,139.66382024042602
35.676560391037732,139.664005539590875
35.676601535451212,139.664094605773585
35.676631309984131,139.664235867444688
35.676755353919113,139.664512224711103
35.676760760333288,139.664526022156906
35.676825071607077,139.664690006982568
35.676951127468527,139.665096628610087
35.677002425845181,139.665196009567836
35.677077525511507,139.665295157361726
35.677196023656577,139.665408875598359
35.677474759133446,139.665622610995882
35.677608589260274,139.665697320226315
35.67812334591391,139.665944806943088
35.678255971390769,139.666014255111008
35.678264473730302,139.666026363471815
35.678379202559491,139.666189956164033
35.678536423597237,139.66627338938784
35.678667768612783,139.666359056097264
35.678709854139093,139.666366304551758
35.678865157860308,139.666565351303205
35.678983927669364,139.666723608097954
35.679092576061599,139.666819324077949
35.679107102470624,139.666833825965114
35.679202194028377,139.666928782825607
35.679361690436622,139.667130498741841
35.679773909623393,139.667553968687287
35.679891586872849,139.667431070037338
35.679913807357273,139.667407860977249
35.680017505241267,139.667616481021099
35.68011092334482,139.667749570258877
35.680202807647923,139.667893991016712
35.680210570516152,139.667906187705569
35.680281692911905,139.668136280943003
35.680327118878139,139.668268725641354
35.680312052737968,139.668348398320148
35.680345611011887,139.668505228330019
35.680420688264867,139.668641485540746
35.680582057158531,139.668875764274162
35.680682528281558,139.669121248694495
35.680694483576573,139.669238669768731
35.680724397112343,139.669434746798714
35.68078877325383,139.669599585057369
